total 37651100
-rw-r--r--    1 alprod     690039 Jan 14  2002 r01980_22.edir
-rw-r--r--    1 alprod      59211 Jan 14  2002 r01980_23.edir
-rw-r--r--    1 alprod     483084 Jan 14  2002 r01980_24.edir
-rw-r--r--    1 alprod     775008 Jan 14  2002 r01980_25.edir
-rw-r--r--    1 alprod     246159 Jan 14  2002 r01980_26.edir
-rw-r--r--    1 alprod     695709 Jan 14  2002 r01980_27.edir
-rw-r--r--    1 alprod     837459 Jan 14  2002 r01980_28.edir
-rw-r--r--    1 alprod     939114 Jan 14  2002 r01980_29.edir
-rw-r--r--    1 alprod     835920 Jan 14  2002 r01980_3.edir
-rw-r--r--    1 alprod     979128 Jan 14  2002 r01980_30.edir
-rw-r--r--    1 alprod     411318 Jan 14  2002 r01980_31.edir
-rw-r--r--    1 alprod     922752 Jan 14  2002 r01980_32.edir
-rw-r--r--    1 alprod     865728 Jan 14  2002 r01980_33.edir
-rw-r--r--    1 alprod     855441 Jan 14  2002 r01980_34.edir
-rw-r--r--    1 alprod     909468 Jan 14  2002 r01980_35.edir
-rw-r--r--    1 alprod    1003833 Jan 14  2002 r01980_36.edir
-rw-r--r--    1 alprod     483003 Jan 14  2002 r01980_37.edir
-rw-r--r--    1 alprod     959283 Jan 14  2002 r01980_38.edir
-rw-r--r--    1 alprod     980019 Jan 14  2002 r01980_39.edir
-rw-r--r--    1 alprod     970137 Jan 14  2002 r01980_4.edir
-rw-r--r--    1 alprod     878688 Jan 14  2002 r01980_40.edir
-rw-r--r--    1 alprod      84807 Jan 14  2002 r01980_41.edir
-rw-r--r--    1 alprod     472068 Jan 14  2002 r01980_42.edir
-rw-r--r--    1 alprod     232713 Jan 14  2002 r01980_43.edir
-rw-r--r--    1 alprod     548694 Jan 14  2002 r01980_44.edir
-rw-r--r--    1 alprod     803115 Jan 14  2002 r01980_45.edir
-rw-r--r--    1 alprod     689229 Jan 14  2002 r01980_46.edir
-rw-r--r--    1 alprod     695223 Jan 14  2002 r01980_47.edir
-rw-r--r--    1 alprod     194400 Jan 14  2002 r01980_48.edir
-rw-r--r--    1 alprod     933444 Jan 14  2002 r01980_49.edir
-rw-r--r--    1 alprod     535248 Jan 14  2002 r01980_5.edir
-rw-r--r--    1 alprod     266733 Jan 14  2002 r01980_50.edir
-rw-r--r--    1 alprod     120609 Jan 14  2002 r01980_51.edir
-rw-r--r--    1 alprod     855684 Jan 14  2002 r01980_52.edir
-rw-r--r--    1 alprod     112590 Jan 14  2002 r01980_53.edir
-rw-r--r--    1 alprod     824418 Jan 14  2002 r01980_54.edir
-rw-r--r--    1 alprod     239112 Jan 14  2002 r01980_55.edir
-rw-r--r--    1 alprod      66501 Jan 14  2002 r01980_56.edir
-rw-r--r--    1 alprod     679995 Jan 14  2002 r01980_57.edir
-rw-r--r--    1 alprod     879174 Jan 14  2002 r01980_58.edir
-rw-r--r--    1 alprod     662904 Jan 14  2002 r01980_59.edir
-rw-r--r--    1 alprod     806517 Jan 14  2002 r01980_6.edir
-rw-r--r--    1 alprod     894240 Jan 14  2002 r01980_60.edir
-rw-r--r--    1 alprod    1020600 Jan 14  2002 r01980_61.edir
-rw-r--r--    1 alprod     850986 Jan 14  2002 r01980_62.edir
-rw-r--r--    1 alprod     862002 Jan 14  2002 r01980_63.edir
-rw-r--r--    1 alprod     293787 Jan 14  2002 r01980_64.edir
-rw-r--r--    1 alprod     334854 Jan 14  2002 r01980_65.edir
-rw-r--r--    1 alprod     819801 Jan 14  2002 r01980_66.edir
-rw-r--r--    1 alprod     870102 Jan 14  2002 r01980_67.edir
-rw-r--r--    1 alprod     865647 Jan 14  2002 r01980_68.edir
-rw-r--r--    1 alprod     767232 Jan 14  2002 r01980_7.edir
-rw-r--r--    1 alprod     842400 Jan 14  2002 r01980_8.edir
-rw-r--r--    1 alprod     647514 Jan 14  2002 r01980_9.edir
-rw-r--r--    1 alprod     805545 Jan 14  2002 r01991_1.edir
-rw-r--r--    1 alprod     431730 Jan 14  2002 r01991_10.edir
-rw-r--r--    1 alprod     508923 Jan 14  2002 r01991_11.edir
-rw-r--r--    1 alprod     735480 Jan 14  2002 r01991_12.edir
-rw-r--r--    1 alprod    1093581 Jan 14  2002 r01991_13.edir
-rw-r--r--    1 alprod     988200 Jan 14  2002 r01991_14.edir
-rw-r--r--    1 alprod     809514 Jan 14  2002 r01991_15.edir
-rw-r--r--    1 alprod     955476 Jan 14  2002 r01991_16.edir
-rw-r--r--    1 alprod     951102 Jan 14  2002 r01991_17.edir
-rw-r--r--    1 alprod     292734 Jan 14  2002 r01991_18.edir
-rw-r--r--    1 alprod     934821 Jan 14  2002 r01991_19.edir
-rw-r--r--    1 alprod     753705 Jan 14  2002 r01991_2.edir
-rw-r--r--    1 alprod     302373 Jan 14  2002 r01991_20.edir
-rw-r--r--    1 alprod     114048 Jan 14  2002 r01991_21.edir
-rw-r--r--    1 alprod     952479 Jan 14  2002 r01991_22.edir
-rw-r--r--    1 alprod     989172 Jan 14  2002 r01991_23.edir
-rw-r--r--    1 alprod      22437 Jan 14  2002 r01991_24.edir
-rw-r--r--    1 alprod     593163 Jan 14  2002 r01991_25.edir
-rw-r--r--    1 alprod     896346 Jan 14  2002 r01991_26.edir
-rw-r--r--    1 alprod     678051 Jan 14  2002 r01991_27.edir
-rw-r--r--    1 alprod    1026513 Jan 14  2002 r01991_28.edir
-rw-r--r--    1 alprod     924777 Jan 14  2002 r01991_29.edir
-rw-r--r--    1 alprod     910116 Jan 14  2002 r01991_3.edir
-rw-r--r--    1 alprod     903393 Jan 14  2002 r01991_30.edir
-rw-r--r--    1 alprod    1036557 Jan 14  2002 r01991_31.edir
-rw-r--r--    1 alprod     860463 Jan 14  2002 r01991_32.edir
-rw-r--r--    1 alprod     941220 Jan 14  2002 r01991_33.edir
-rw-r--r--    1 alprod     697086 Jan 14  2002 r01991_34.edir
-rw-r--r--    1 alprod     700164 Jan 14  2002 r01991_35.edir
-rw-r--r--    1 alprod     183870 Jan 14  2002 r01991_36.edir
-rw-r--r--    1 alprod     879741 Jan 14  2002 r01991_37.edir
-rw-r--r--    1 alprod     716850 Jan 14  2002 r01991_38.edir
-rw-r--r--    1 alprod    1041336 Jan 14  2002 r01991_39.edir
-rw-r--r--    1 alprod     710127 Jan 14  2002 r01991_4.edir
-rw-r--r--    1 alprod     894483 Jan 14  2002 r01991_40.edir
-rw-r--r--    1 alprod     866457 Jan 14  2002 r01991_41.edir
-rw-r--r--    1 alprod     118422 Jan 14  2002 r01991_42.edir
-rw-r--r--    1 alprod     650916 Jan 14  2002 r01991_43.edir
-rw-r--r--    1 alprod    1042632 Jan 14  2002 r01991_44.edir
-rw-r--r--    1 alprod    1026999 Jan 14  2002 r01991_45.edir
-rw-r--r--    1 alprod     928341 Jan 14  2002 r01991_46.edir
-rw-r--r--    1 alprod     492480 Jan 14  2002 r01991_47.edir
-rw-r--r--    1 alprod    1029510 Jan 14  2002 r01991_48.edir
-rw-r--r--    1 alprod     946323 Jan 14  2002 r01991_5.edir
-rw-r--r--    1 alprod     912465 Jan 14  2002 r01991_50.edir
-rw-r--r--    1 alprod     507060 Jan 14  2002 r01991_51.edir
-rw-r--r--    1 alprod     891810 Jan 14  2002 r01991_52.edir
-rw-r--r--    1 alprod     936765 Jan 14  2002 r01991_53.edir
-rw-r--r--    1 alprod    1017765 Jan 14  2002 r01991_54.edir
-rw-r--r--    1 alprod     768042 Jan 14  2002 r01991_55.edir
-rw-r--r--    1 alprod     885249 Jan 14  2002 r01991_56.edir
-rw-r--r--    1 alprod     689229 Jan 14  2002 r01991_57.edir
-rw-r--r--    1 alprod     629532 Jan 14  2002 r01991_58.edir
-rw-r--r--    1 alprod     649377 Jan 14  2002 r01991_6.edir
-rw-r--r--    1 alprod     831222 Jan 14  2002 r01991_7.edir
-rw-r--r--    1 alprod     876906 Jan 14  2002 r01991_8.edir
-rw-r--r--    1 alprod     897156 Jan 14  2002 r01991_9.edir
-rw-r--r--    1 alprod    1046439 Jan 14  2002 r01992_1.edir
-rw-r--r--    1 alprod    1078677 Jan 14  2002 r01992_10.edir
-rw-r--r--    1 alprod    1217835 Jan 14  2002 r01992_11.edir
-rw-r--r--    1 alprod    1038825 Jan 14  2002 r01992_12.edir
-rw-r--r--    1 alprod    1044090 Jan 14  2002 r01992_13.edir
-rw-r--r--    1 alprod    1115937 Jan 14  2002 r01992_14.edir
-rw-r--r--    1 alprod    1157733 Jan 14  2002 r01992_15.edir
-rw-r--r--    1 alprod     952074 Jan 14  2002 r01992_16.edir
-rw-r--r--    1 alprod     915786 Jan 14  2002 r01992_17.edir
-rw-r--r--    1 alprod    1218564 Jan 14  2002 r01992_18.edir
-rw-r--r--    1 alprod    1171584 Jan 14  2002 r01992_19.edir
-rw-r--r--    1 alprod    1143882 Jan 14  2002 r01992_2.edir
-rw-r--r--    1 alprod     968355 Jan 14  2002 r01992_20.edir
-rw-r--r--    1 alprod    1131894 Jan 14  2002 r01992_21.edir
-rw-r--r--    1 alprod    1000269 Jan 14  2002 r01992_22.edir
-rw-r--r--    1 alprod    1067823 Jan 14  2002 r01992_23.edir
-rw-r--r--    1 alprod    1008207 Jan 14  2002 r01992_24.edir
-rw-r--r--    1 alprod    1058832 Jan 14  2002 r01992_25.edir
-rw-r--r--    1 alprod     980019 Jan 14  2002 r01992_26.edir
-rw-r--r--    1 alprod     951507 Jan 14  2002 r01992_27.edir
-rw-r--r--    1 alprod    1151496 Jan 14  2002 r01992_28.edir
-rw-r--r--    1 alprod    1162026 Jan 14  2002 r01992_29.edir
-rw-r--r--    1 alprod    1056969 Jan 14  2002 r01992_3.edir
-rw-r--r--    1 alprod    1035990 Jan 14  2002 r01992_30.edir
-rw-r--r--    1 alprod    1078515 Jan 14  2002 r01992_31.edir
-rw-r--r--    1 alprod    1068390 Jan 14  2002 r01992_32.edir
-rw-r--r--    1 alprod    1082241 Jan 14  2002 r01992_33.edir
-rw-r--r--    1 alprod    1015092 Jan 14  2002 r01992_35.edir
-rw-r--r--    1 alprod    1011933 Jan 14  2002 r01992_36.edir
-rw-r--r--    1 alprod     971190 Jan 14  2002 r01992_37.edir
-rw-r--r--    1 alprod     939843 Jan 14  2002 r01992_38.edir
-rw-r--r--    1 alprod    1151982 Jan 14  2002 r01992_39.edir
-rw-r--r--    1 alprod    1061829 Jan 14  2002 r01992_4.edir
-rw-r--r--    1 alprod    1006182 Jan 14  2002 r01992_40.edir
-rw-r--r--    1 alprod    1029429 Jan 14  2002 r01992_41.edir
-rw-r--r--    1 alprod     968679 Jan 14  2002 r01992_42.edir
-rw-r--r--    1 alprod    1231929 Jan 14  2002 r01992_43.edir
-rw-r--r--    1 alprod    1060857 Jan 14  2002 r01992_44.edir
-rw-r--r--    1 alprod    1245618 Jan 14  2002 r01992_45.edir
-rw-r--r--    1 alprod    1233873 Jan 14  2002 r01992_46.edir
-rw-r--r--    1 alprod    1287738 Jan 14  2002 r01992_47.edir
-rw-r--r--    1 alprod    1190214 Jan 14  2002 r01992_48.edir
-rw-r--r--    1 alprod    1226664 Jan 14  2002 r01992_5.edir
-rw-r--r--    1 alprod    1049841 Jan 14  2002 r01992_7.edir
-rw-r--r--    1 alprod     993708 Jan 14  2002 r01992_8.edir
-rw-r--r--    1 alprod    1146960 Jan 14  2002 r01992_9.edir
-rw-r--r--    1 alprod     972810 Jan 14  2002 r01993_1.edir
-rw-r--r--    1 alprod    1016712 Jan 14  2002 r01993_10.edir
-rw-r--r--    1 alprod      42768 Jan 14  2002 r01993_11.edir
-rw-r--r--    1 alprod     850014 Jan 14  2002 r01993_12.edir
-rw-r--r--    1 alprod     932229 Jan 14  2002 r01993_13.edir
-rw-r--r--    1 alprod     548775 Jan 14  2002 r01993_14.edir
-rw-r--r--    1 alprod     963171 Jan 14  2002 r01993_15.edir
-rw-r--r--    1 alprod     994356 Jan 14  2002 r01993_16.edir
-rw-r--r--    1 alprod     439101 Jan 14  2002 r01993_17.edir
-rw-r--r--    1 alprod     574128 Jan 14  2002 r01993_18.edir
-rw-r--r--    1 alprod    1013148 Jan 14  2002 r01993_19.edir
-rw-r--r--    1 alprod     741312 Jan 14  2002 r01993_2.edir
-rw-r--r--    1 alprod     837054 Jan 14  2002 r01993_20.edir
-rw-r--r--    1 alprod    1027809 Jan 14  2002 r01993_21.edir
-rw-r--r--    1 alprod     857628 Jan 14  2002 r01993_22.edir
-rw-r--r--    1 alprod     448011 Jan 14  2002 r01993_23.edir
-rw-r--r--    1 alprod     560196 Jan 14  2002 r01993_24.edir
-rw-r--r--    1 alprod     863946 Jan 14  2002 r01993_25.edir
-rw-r--r--    1 alprod     968193 Jan 14  2002 r01993_26.edir
-rw-r--r--    1 alprod    1064583 Jan 14  2002 r01993_27.edir
-rw-r--r--    1 alprod     911817 Jan 14  2002 r01993_28.edir
-rw-r--r--    1 alprod     419823 Jan 14  2002 r01993_29.edir
-rw-r--r--    1 alprod     145152 Jan 14  2002 r01993_3.edir
-rw-r--r--    1 alprod     844830 Jan 14  2002 r01993_30.edir
-rw-r--r--    1 alprod    1075680 Jan 14  2002 r01993_31.edir
-rw-r--r--    1 alprod     863541 Jan 14  2002 r01993_32.edir
-rw-r--r--    1 alprod     281394 Jan 14  2002 r01993_33.edir
-rw-r--r--    1 alprod     981315 Jan 14  2002 r01993_34.edir
-rw-r--r--    1 alprod    1004481 Jan 14  2002 r01993_35.edir
-rw-r--r--    1 alprod     656910 Jan 14  2002 r01993_36.edir
-rw-r--r--    1 alprod     923238 Jan 14  2002 r01993_37.edir
-rw-r--r--    1 alprod     334287 Jan 14  2002 r01993_38.edir
-rw-r--r--    1 alprod     919188 Jan 14  2002 r01993_39.edir
-rw-r--r--    1 alprod    1082646 Jan 14  2002 r01993_4.edir
-rw-r--r--    1 alprod    1030725 Jan 14  2002 r01993_40.edir
-rw-r--r--    1 alprod     331290 Jan 14  2002 r01993_41.edir
-rw-r--r--    1 alprod    1036476 Jan 14  2002 r01993_42.edir
-rw-r--r--    1 alprod     987309 Jan 14  2002 r01993_43.edir
-rw-r--r--    1 alprod     821421 Jan 14  2002 r01993_44.edir
-rw-r--r--    1 alprod    1037043 Jan 14  2002 r01993_45.edir
-rw-r--r--    1 alprod     890514 Jan 14  2002 r01993_46.edir
-rw-r--r--    1 alprod     913194 Jan 14  2002 r01993_47.edir
-rw-r--r--    1 alprod     983664 Jan 14  2002 r01993_48.edir
-rw-r--r--    1 alprod     904689 Jan 14  2002 r01993_49.edir
-rw-r--r--    1 alprod    1007802 Jan 14  2002 r01993_5.edir
-rw-r--r--    1 alprod     946647 Jan 14  2002 r01993_50.edir
-rw-r--r--    1 alprod     899829 Jan 14  2002 r01993_51.edir
-rw-r--r--    1 alprod     733698 Jan 14  2002 r01993_52.edir
-rw-r--r--    1 alprod     785376 Jan 14  2002 r01993_53.edir
-rw-r--r--    1 alprod    1039149 Jan 14  2002 r01993_54.edir
-rw-r--r--    1 alprod     752328 Jan 14  2002 r01993_55.edir
-rw-r--r--    1 alprod     901125 Jan 14  2002 r01993_56.edir
-rw-r--r--    1 alprod     323352 Jan 14  2002 r01993_57.edir
-rw-r--r--    1 alprod     857466 Jan 14  2002 r01993_6.edir
-rw-r--r--    1 alprod     868725 Jan 14  2002 r01993_7.edir
-rw-r--r--    1 alprod     899667 Jan 14  2002 r01993_8.edir
-rw-r--r--    1 alprod     206388 Jan 14  2002 r01993_9.edir
-rw-r--r--    1 alprod    1109538 Jan 14  2002 r01994_1.edir
-rw-r--r--    1 alprod     855765 Jan 14  2002 r01994_10.edir
-rw-r--r--    1 alprod    1118286 Jan 14  2002 r01994_11.edir
-rw-r--r--    1 alprod     762858 Jan 14  2002 r01994_12.edir
-rw-r--r--    1 alprod     869292 Jan 14  2002 r01994_13.edir
-rw-r--r--    1 alprod     847341 Jan 14  2002 r01994_14.edir
-rw-r--r--    1 alprod     596565 Jan 14  2002 r01994_15.edir
-rw-r--r--    1 alprod    1040364 Jan 14  2002 r01994_16.edir
-rw-r--r--    1 alprod     598914 Jan 14  2002 r01994_17.edir
-rw-r--r--    1 alprod     840456 Jan 14  2002 r01994_18.edir
-rw-r--r--    1 alprod    1148904 Jan 14  2002 r01994_19.edir
-rw-r--r--    1 alprod    1053405 Jan 14  2002 r01994_2.edir
-rw-r--r--    1 alprod     841509 Jan 14  2002 r01994_20.edir
-rw-r--r--    1 alprod     840132 Jan 14  2002 r01994_21.edir
-rw-r--r--    1 alprod     733293 Jan 14  2002 r01994_22.edir
-rw-r--r--    1 alprod     937170 Jan 14  2002 r01994_23.edir
-rw-r--r--    1 alprod     843939 Jan 14  2002 r01994_24.edir
-rw-r--r--    1 alprod     935955 Jan 14  2002 r01994_25.edir
-rw-r--r--    1 alprod     674811 Jan 14  2002 r01994_26.edir
-rw-r--r--    1 alprod    1089612 Jan 14  2002 r01994_27.edir
-rw-r--r--    1 alprod     599319 Jan 14  2002 r01994_28.edir
-rw-r--r--    1 alprod     411399 Jan 14  2002 r01994_29.edir
-rw-r--r--    1 alprod     960579 Jan 14  2002 r01994_3.edir
-rw-r--r--    1 alprod     868239 Jan 14  2002 r01994_30.edir
-rw-r--r--    1 alprod     462267 Jan 14  2002 r01994_31.edir
-rw-r--r--    1 alprod     905661 Jan 14  2002 r01994_32.edir
-rw-r--r--    1 alprod     186462 Jan 14  2002 r01994_33.edir
-rw-r--r--    1 alprod     884196 Jan 14  2002 r01994_34.edir
-rw-r--r--    1 alprod     963819 Jan 14  2002 r01994_35.edir
-rw-r--r--    1 alprod     503658 Jan 14  2002 r01994_36.edir
-rw-r--r--    1 alprod     944622 Jan 14  2002 r01994_37.edir
-rw-r--r--    1 alprod    1014687 Jan 14  2002 r01994_38.edir
-rw-r--r--    1 alprod    1016064 Jan 14  2002 r01994_39.edir
-rw-r--r--    1 alprod    1038663 Jan 14  2002 r01994_4.edir
-rw-r--r--    1 alprod     857385 Jan 14  2002 r01994_40.edir
-rw-r--r--    1 alprod      45603 Jan 14  2002 r01994_41.edir
-rw-r--r--    1 alprod    1040931 Jan 14  2002 r01994_42.edir
-rw-r--r--    1 alprod     651726 Jan 14  2002 r01994_43.edir
-rw-r--r--    1 alprod     750789 Jan 14  2002 r01994_44.edir
-rw-r--r--    1 alprod     884763 Jan 14  2002 r01994_45.edir
-rw-r--r--    1 alprod     850743 Jan 14  2002 r01994_46.edir
-rw-r--r--    1 alprod     802467 Jan 14  2002 r01994_47.edir
-rw-r--r--    1 alprod     935064 Jan 14  2002 r01994_48.edir
-rw-r--r--    1 alprod     961065 Jan 14  2002 r01994_49.edir
-rw-r--r--    1 alprod     894807 Jan 14  2002 r01994_5.edir
-rw-r--r--    1 alprod     954342 Jan 14  2002 r01994_50.edir
-rw-r--r--    1 alprod     912627 Jan 14  2002 r01994_51.edir
-rw-r--r--    1 alprod     898290 Jan 14  2002 r01994_52.edir
-rw-r--r--    1 alprod     174393 Jan 14  2002 r01994_53.edir
-rw-r--r--    1 alprod     969813 Jan 14  2002 r01994_54.edir
-rw-r--r--    1 alprod     839646 Jan 14  2002 r01994_55.edir
-rw-r--r--    1 alprod     841185 Jan 14  2002 r01994_56.edir
-rw-r--r--    1 alprod     901287 Jan 14  2002 r01994_6.edir
-rw-r--r--    1 alprod    1031292 Jan 14  2002 r01994_9.edir
-rw-r--r--    1 alprod    1000917 Jan 14  2002 r01995_1.edir
-rw-r--r--    1 alprod     942192 Jan 14  2002 r01995_10.edir
-rw-r--r--    1 alprod    1001889 Jan 14  2002 r01995_11.edir
-rw-r--r--    1 alprod    1133919 Jan 14  2002 r01995_12.edir
-rw-r--r--    1 alprod    1255257 Jan 14  2002 r01995_13.edir
-rw-r--r--    1 alprod    1019466 Jan 14  2002 r01995_14.edir
-rw-r--r--    1 alprod    1227069 Jan 14  2002 r01995_15.edir
-rw-r--r--    1 alprod     980586 Jan 14  2002 r01995_16.edir
-rw-r--r--    1 alprod    1083213 Jan 14  2002 r01995_17.edir
-rw-r--r--    1 alprod     935550 Jan 14  2002 r01995_18.edir
-rw-r--r--    1 alprod     447363 Jan 14  2002 r01995_19.edir
-rw-r--r--    1 alprod     984393 Jan 14  2002 r01995_2.edir
-rw-r--r--    1 alprod    1029105 Jan 14  2002 r01995_20.edir
-rw-r--r--    1 alprod    1216296 Jan 14  2002 r01995_21.edir
-rw-r--r--    1 alprod    1016955 Jan 14  2002 r01995_22.edir
-rw-r--r--    1 alprod    1042875 Jan 14  2002 r01995_23.edir
-rw-r--r--    1 alprod    1097388 Jan 14  2002 r01995_24.edir
-rw-r--r--    1 alprod     993465 Jan 14  2002 r01995_25.edir
-rw-r--r--    1 alprod    1113021 Jan 14  2002 r01995_26.edir
-rw-r--r--    1 alprod    1094958 Jan 14  2002 r01995_27.edir
-rw-r--r--    1 alprod    1083618 Jan 14  2002 r01995_28.edir
-rw-r--r--    1 alprod    1239219 Jan 14  2002 r01995_29.edir
-rw-r--r--    1 alprod    1077624 Jan 14  2002 r01995_3.edir
-rw-r--r--    1 alprod     536706 Jan 14  2002 r01995_30.edir
-rw-r--r--    1 alprod     948024 Jan 14  2002 r01995_4.edir
-rw-r--r--    1 alprod    1010718 Jan 14  2002 r01995_5.edir
-rw-r--r--    1 alprod    1211436 Jan 14  2002 r01995_6.edir
-rw-r--r--    1 alprod     953046 Jan 14  2002 r01995_7.edir
-rw-r--r--    1 alprod     974835 Jan 14  2002 r01995_8.edir
-rw-r--r--    1 alprod     959607 Jan 14  2002 r01995_9.edir
-rw-r--r--    1 alprod     874800 Jan 14  2002 r01996_1.edir
-rw-r--r--    1 alprod     945270 Jan 14  2002 r01996_10.edir
-rw-r--r--    1 alprod     839241 Jan 14  2002 r01996_11.edir
-rw-r--r--    1 alprod    1073007 Jan 14  2002 r01996_12.edir
-rw-r--r--    1 alprod     963495 Jan 14  2002 r01996_13.edir
-rw-r--r--    1 alprod     401760 Jan 14  2002 r01996_14.edir
-rw-r--r--    1 alprod     927288 Jan 14  2002 r01996_15.edir
-rw-r--r--    1 alprod     991845 Jan 14  2002 r01996_16.edir
-rw-r--r--    1 alprod    1108809 Jan 14  2002 r01996_17.edir
-rw-r--r--    1 alprod    1030563 Jan 14  2002 r01996_18.edir
-rw-r--r--    1 alprod     844182 Jan 14  2002 r01996_19.edir
-rw-r--r--    1 alprod     974349 Jan 14  2002 r01996_2.edir
-rw-r--r--    1 alprod     795096 Jan 14  2002 r01996_20.edir
-rw-r--r--    1 alprod     887922 Jan 14  2002 r01996_21.edir
-rw-r--r--    1 alprod    1026594 Jan 14  2002 r01996_22.edir
-rw-r--r--    1 alprod    1035585 Jan 14  2002 r01996_23.edir
-rw-r--r--    1 alprod    1124928 Jan 14  2002 r01996_24.edir
-rw-r--r--    1 alprod     834705 Jan 14  2002 r01996_25.edir
-rw-r--r--    1 alprod     710208 Jan 14  2002 r01996_26.edir
-rw-r--r--    1 alprod    1002132 Jan 14  2002 r01996_27.edir
-rw-r--r--    1 alprod    1179198 Jan 14  2002 r01996_28.edir
-rw-r--r--    1 alprod     912222 Jan 14  2002 r01996_29.edir
-rw-r--r--    1 alprod     973863 Jan 14  2002 r01996_3.edir
-rw-r--r--    1 alprod     989577 Jan 14  2002 r01996_30.edir
-rw-r--r--    1 alprod    1060452 Jan 14  2002 r01996_31.edir
-rw-r--r--    1 alprod     763506 Jan 14  2002 r01996_32.edir
-rw-r--r--    1 alprod     391068 Jan 14  2002 r01996_33.edir
-rw-r--r--    1 alprod     737910 Jan 14  2002 r01996_34.edir
-rw-r--r--    1 alprod     842886 Jan 14  2002 r01996_35.edir
-rw-r--r--    1 alprod     516456 Jan 14  2002 r01996_36.edir
-rw-r--r--    1 alprod     863298 Jan 14  2002 r01996_37.edir
-rw-r--r--    1 alprod    1000431 Jan 14  2002 r01996_38.edir
-rw-r--r--    1 alprod     578259 Jan 14  2002 r01996_39.edir
-rw-r--r--    1 alprod     898128 Jan 14  2002 r01996_4.edir
-rw-r--r--    1 alprod     667602 Jan 14  2002 r01996_40.edir
-rw-r--r--    1 alprod      58968 Jan 14  2002 r01996_41.edir
-rw-r--r--    1 alprod     598752 Jan 14  2002 r01996_42.edir
-rw-r--r--    1 alprod     870345 Jan 14  2002 r01996_43.edir
-rw-r--r--    1 alprod    1010880 Jan 14  2002 r01996_44.edir
-rw-r--r--    1 alprod    1010637 Jan 14  2002 r01996_45.edir
-rw-r--r--    1 alprod     350811 Jan 14  2002 r01996_46.edir
-rw-r--r--    1 alprod     850824 Jan 14  2002 r01996_47.edir
-rw-r--r--    1 alprod    1077300 Jan 14  2002 r01996_48.edir
-rw-r--r--    1 alprod     927612 Jan 14  2002 r01996_49.edir
-rw-r--r--    1 alprod     882576 Jan 14  2002 r01996_5.edir
-rw-r--r--    1 alprod     951021 Jan 14  2002 r01996_50.edir
-rw-r--r--    1 alprod     619407 Jan 14  2002 r01996_51.edir
-rw-r--r--    1 alprod     672543 Jan 14  2002 r01996_52.edir
-rw-r--r--    1 alprod    1166967 Jan 14  2002 r01996_53.edir
-rw-r--r--    1 alprod     913194 Jan 14  2002 r01996_54.edir
-rw-r--r--    1 alprod     412857 Jan 14  2002 r01996_55.edir
-rw-r--r--    1 alprod     104085 Jan 14  2002 r01996_56.edir
-rw-r--r--    1 alprod     424602 Jan 14  2002 r01996_6.edir
-rw-r--r--    1 alprod     634149 Jan 14  2002 r01996_7.edir
-rw-r--r--    1 alprod     906147 Jan 14  2002 r01996_8.edir
-rw-r--r--    1 alprod     960336 Jan 14  2002 r01996_9.edir
-rw-r--r--    1 alprod    1036962 Jan 14  2002 r01997_1.edir
-rw-r--r--    1 alprod    1215810 Jan 14  2002 r01997_2.edir
-rw-r--r--    1 alprod     613656 Jan 14  2002 r01997_3.edir
-rw-r--r--    1 alprod    1119420 Jan 14  2002 r01997_4.edir
-rw-r--r--    1 alprod     885654 Jan 14  2002 r01997_5.edir
-rw-r--r--    1 alprod     973620 Jan 14  2002 r01997_6.edir
-rw-r--r--    1 alprod     972972 Jan 14  2002 r01999_16.edir
-rw-r--r--    1 alprod    1048464 Jan 14  2002 r01999_17.edir
-rw-r--r--    1 alprod     900315 Jan 14  2002 r01999_18.edir
-rw-r--r--    1 alprod     549018 Jan 14  2002 r01999_19.edir
-rw-r--r--    1 alprod    1043280 Jan 14  2002 r01999_20.edir
-rw-r--r--    1 alprod     544077 Jan 14  2002 r01999_21.edir
-rw-r--r--    1 alprod     606204 Jan 14  2002 r01999_22.edir
-rw-r--r--    1 alprod    1086048 Jan 14  2002 r01999_23.edir
-rw-r--r--    1 alprod     728433 Jan 14  2002 r01999_24.edir
-rw-r--r--    1 alprod    1019790 Jan 14  2002 r01999_25.edir
-rw-r--r--    1 alprod    1010151 Jan 14  2002 r01999_26.edir
-rw-r--r--    1 alprod     724464 Jan 14  2002 r01999_27.edir
-rw-r--r--    1 alprod     669627 Jan 14  2002 r01999_28.edir
-rw-r--r--    1 alprod     150174 Jan 14  2002 r01999_29.edir
-rw-r--r--    1 alprod     555498 Jan 14  2002 r01999_30.edir
-rw-r--r--    1 alprod     986499 Jan 14  2002 r01999_31.edir
-rw-r--r--    1 alprod     369603 Jan 14  2002 r01999_32.edir
-rw-r--r--    1 alprod     862164 Jan 14  2002 r01999_33.edir
-rw-r--r--    1 alprod     957339 Jan 14  2002 r01999_34.edir
-rw-r--r--    1 alprod     876501 Jan 14  2002 r01999_35.edir
-rw-r--r--    1 alprod     789021 Jan 14  2002 r01999_36.edir
-rw-r--r--    1 alprod    1041255 Jan 14  2002 r01999_37.edir
-rw-r--r--    1 alprod     456030 Jan 14  2002 r01999_38.edir
-rw-r--r--    1 alprod     717660 Jan 14  2002 r01999_39.edir
-rw-r--r--    1 alprod    1057941 Jan 14  2002 r01999_40.edir
